windvelo (m/s),winddeg (deg),windveloX,windveloY
0.84,203.1,-0.7726500577502597,-0.32956317794699136
1.4,178.0,-1.399147157826734,0.048859295383501596
0.93,167.4,-0.9076025886030351,0.20287321449878437
0.75,155.0,-0.6797308402774874,0.3169636963055246
1.54,144.2,-1.2490382812435628,0.9008348194803123
1.17,125.7,-0.6827432172866573,0.9501377264634134
1.13,134.9,-0.7976348748669094,0.8004240166287175
1.97,151.6,-1.732907688547234,0.9369796918684428
1.55,161.4,-1.469041035514858,0.4943869294120083
2.05,158.7,-1.909967016550375,0.7446650224696056
2.75,156.7,-2.5257275486934896,1.087750132048154
1.54,169.6,-1.5147000650526143,0.27799948368586225
0.74,203.4,-0.6791384230061459,-0.2938894390697378
0.6,165.4,-0.5806255022891827,0.15124161494586805
0.7,148.5,-0.5968481150478645,0.3657489953011642
1.54,162.4,-1.4679136284011383,0.46564963175568463
1.94,174.3,-1.930407805724779,0.1926803145026591
1.86,183.4,-1.8567260799382033,-0.11030985485128895
1.76,179.3,-1.7598686506023955,0.021501921470034678
1.56,195.7,-1.501799124425307,-0.42213669572234686
1.66,193.6,-1.6134552609603867,-0.3903359077502991
1.68,170.0,-1.6544770250605094,0.2917289384804428
1.65,180.0,-1.65,2.0206672185931328e-16
1.22,197.5,-1.1635346799128368,-0.3668610753952132
1.85,194.1,-1.7942632282767819,-0.4506877718041411
1.48,184.5,-1.4754376539250293,-0.11611946167721034
1.49,162.7,-1.422593591259168,0.44308856237590166
1.92,150.3,-1.6677725077213272,0.9512806433902221
1.31,170.9,-1.293512086843694,0.20718706810337342
1.47,156.8,-1.3511289487051947,0.5790946070986979
1.83,156.0,-1.6717881874859595,0.7443280568287148
1.63,159.8,-1.529743627098076,0.5628360643676114
2.19,157.3,-2.0203584159091794,0.8451342326902576
2.12,164.3,-2.0409065024241353,0.5736729454688309
2.43,160.7,-2.2934363123472474,0.803149974293132
2.36,156.7,-2.1675334599696856,0.9334873860485975
2.5,162.3,-2.3816537031339657,0.7600826523137256
2.33,165.9,-2.2598017956134604,0.5676229774614322
3.58,156.7,-3.288038045208252,1.4160528991754149
3.73,154.3,-3.361017289531402,1.6175483855115393
3.52,154.2,-3.169122075335721,1.532013469790593
2.99,152.5,-2.652162391202883,1.3806283535727515
2.35,151.8,-2.071063112352732,1.1104942974422762
2.66,160.5,-2.5074263663051943,0.8879262455618314
1.95,162.2,-1.8566523158471702,0.5961058446780566
2.28,170.2,-2.2467300085423574,0.3880776580985545
2.29,166.0,-2.221977213172032,0.5540011409232392
3.15,157.4,-2.9081121839058897,1.2105302663783817
3.03,162.5,-2.889762360767127,0.911138572497948
3.32,162.5,-3.166340276484113,0.9983432543541872
3.66,163.7,-3.5128873686291837,1.0272401546500838
4.38,166.7,-4.262523462763646,1.0076178488838987
3.39,165.2,-3.2775312873691176,0.86596111940233
3.47,163.9,-3.333903664926852,0.9622818469592509
3.53,162.2,-3.361016756379749,1.079104426519764
3.51,171.8,-3.474114570486339,0.5006275573063447
2.53,166.6,-2.4611229718697727,0.5863221958402185
2.53,173.7,-2.514721217301604,0.2776278070603455
2.49,171.3,-2.461349778153622,0.37663944241557584
2.24,167.0,-2.182588945118927,0.5038903617302581
2.04,160.3,-1.9205999114165575,0.6876743271830875
1.72,155.5,-1.5651333859076542,0.7132723773687314
2.48,148.8,-2.1213033651980564,1.2847069832453628
2.4,160.3,-2.259529307548891,0.8090286202153971
2.77,162.5,-2.641795953572588,0.832955064626837
2.9,159.2,-2.7109944615484416,1.029810190983598
1.73,168.9,-1.697636308706584,0.3330630020898199
2.03,173.0,-2.0148686878318833,0.24739476711244948
2.66,182.4,-2.6576667280629636,-0.11138923891967084
2.74,184.9,-2.729986111563084,-0.23404236939638653
2.82,197.8,-2.685004887532831,-0.8620607599959582
4.47,216.6,-3.5885941141042825,-2.665125191096301
3.85,217.2,-3.066640184393156,-2.3277065922201428
4.68,220.1,-3.5798321562982607,-3.014498587283288
3.8,215.3,-3.1013228423046084,-2.1958589726573208
3.21,217.7,-2.539827540825643,-1.9630017989965176
3.25,223.0,-2.376899530262304,-2.2164946702031196
3.18,220.5,-2.4180909706080986,-2.065244793689984
3.44,221.1,-2.5922580695176354,-2.2613708455316885
3.45,229.4,-2.245171049567185,-2.6194860103053395
2.85,216.3,-2.29689560440827,-1.6872375595777758
2.36,210.6,-2.031351183729307,-1.2013377411708763
1.51,206.2,-1.354860138208236,-0.6666738377155351
2.32,212.7,-1.9523050141131102,-1.2533575435081592
3.24,209.8,-2.8115600689153286,-1.6101956337292793
3.85,211.0,-3.3000941077031327,-1.9828965884037086
4.73,211.0,-4.0544013323209915,-2.4361300943245565
4.04,214.2,-3.3414055200692308,-2.270816846522606
3.75,211.9,-3.1836438286092807,-1.9816437552088013
3.47,214.6,-2.856283198814513,-1.9704177953342616
3.98,219.4,-3.075479622519457,-2.5262274425450255
4.56,220.7,-3.457092573061295,-2.9735687214665867
4.11,216.4,-3.308113507132808,-2.438951623941213
4.79,214.7,-3.9380699565372326,-2.7268489172337436
4.2,209.3,-3.6626909442149067,-2.0554062973451543
3.16,210.9,-2.7114851020867166,-1.6227903565038178
2.98,213.2,-2.4935576541077062,-1.631738406007799
3.25,208.4,-2.8588578618165035,-1.545778679478395
3.51,209.8,-3.045856741324939,-1.744378603206719
3.84,212.9,-3.2241402798121466,-2.085789887810576
3.4,213.8,-2.825347195532716,-1.8914050927010364
4.5,209.9,-3.901035370210213,-2.243194828892236
5.49,212.6,-4.62506365956924,-2.9578516096876784
5.09,210.3,-4.3946833525884665,-2.5680456052184493
4.16,213.3,-3.476958623292004,-2.2839349228722288
3.67,207.9,-3.2434198624255046,-1.717302418336305
3.1,206.8,-2.7670160372015893,-1.3977203761372357
3.04,205.4,-2.7461392903044346,-1.3039628055455632
3.4,192.2,-3.3232140405727257,-0.7185043079483213
3.11,188.1,-3.0789735754984937,-0.438202831325882
4.06,189.7,-4.001956084500746,-0.6840668810339088
4.28,200.1,-4.019323398965356,-1.4708634928264361
6.32,207.2,-5.6211114792010015,-2.888858899010945
6.9,207.5,-6.120374748929731,-3.186065431321733
7.9,207.7,-6.994609643459887,-3.6722521612244923
6.34,211.9,-5.382480499568757,-3.35029904213968
6.36,210.3,-5.491195701859067,-3.208795687463524
6.43,208.0,-5.677353022082899,-3.018702148713278
6.8,210.0,-5.888972745734183,-3.400000000000001
7.26,209.3,-6.331222917857196,-3.5529165996966237
8.01,209.6,-6.964654385336805,-3.956474351339688
7.32,205.6,-6.601414093285433,-3.162867681230511
5.77,206.0,-5.186041647146193,-2.529401516972977
7.06,209.8,-6.126424100784635,-3.5086361648545403
5.8,203.3,-5.326989011789905,-2.2941639148651984
5.33,198.5,-5.054565082249043,-1.69123381863914
3.9,205.1,-3.531718316143445,-1.6543777487070206
3.86,191.2,-3.7864868996478798,-0.7497445957090908
3.32,190.4,-3.265457283100441,-0.5993235622318596
3.4,189.9,-3.349371708926231,-0.5845589409499932
3.69,200.6,-3.454059686876812,-1.2982956826133487
3.91,194.9,-3.7785304701463978,-1.0053892212348627
4.38,198.5,-4.153657609803154,-1.3897943950543026
4.64,193.6,-4.509899042684454,-1.0910594047960167
3.91,190.6,-3.843277215174757,-0.7192497808957355
5.22,191.2,-5.12058591092278,-1.0139033133682522
4.71,188.1,-4.663011427844986,-0.6636448024260142
4.94,191.2,-4.845918467425007,-0.9595176950266603
4.87,194.0,-4.725340186964103,-1.1781596315703808
4.55,187.4,-4.512103788843062,-0.5860199644279099
6.18,200.6,-5.784847930866856,-2.1743813871410556
5.2,199.4,-4.904757821327525,-1.727237885795258
6.0,197.9,-5.7095664232766286,-1.8441397067988423
6.03,197.3,-5.757207621001868,-1.7931704906890504
5.93,195.6,-5.711554021110113,-1.5946945362485245
5.53,201.8,-5.134526622651452,-2.0536641305927996
7.17,206.0,-6.444353311965027,-3.143121122477685
6.98,201.3,-6.503204768547132,-2.535493588701391
6.75,204.0,-6.166431839087556,-2.7454723407616513
7.14,204.0,-6.52271456756817,-2.9040996315612135
6.63,203.0,-6.102947178389679,-2.5905473818838836
5.61,191.9,-5.489435406420977,-1.1568054800750915
5.47,195.2,-5.278640224763544,-1.434174807165529
6.22,196.9,-5.951380492838317,-1.8081676441811316
7.18,200.0,-6.746993017242822,-2.455704629078301
6.81,194.6,-6.5900994509822235,-1.716592329635604
7.69,197.0,-7.353983573355743,-2.2483384093178462
8.73,192.8,-8.513053863087567,-1.9341183842179512
8.17,187.8,-8.094409856651694,-1.1087962267882692
7.75,190.0,-7.632260085844612,-1.3457733769187112
8.07,192.0,-7.893651137921811,-1.6778473448993192
6.88,184.2,-6.8615236033042715,-0.5038787962381043
8.76,194.7,-8.473265514316681,-2.222919594562897
8.28,199.4,-7.809883607806135,-2.7502941719970644
7.38,205.0,-6.688551468330477,-3.1189227716463606
7.73,193.7,-7.510074697581806,-1.83075886908723
6.19,189.5,-6.105107873515463,-1.0216446802775934
5.45,187.5,-5.4033744944872675,-0.7113677475992798
6.0,177.2,-5.992836824048604,0.2930986187736807
5.96,178.1,-5.956723287012872,0.1976048631956183
5.59,178.1,-5.586926707114422,0.18533744719186346
5.82,178.1,-5.816800256781026,0.19296313822122457
6.18,175.1,-6.157413930459801,0.5278765849889318
5.4,184.5,-5.383353602158891,-0.42367911693036203
5.93,189.3,-5.852054398292367,-0.9583106591429315
6.5,188.1,-6.435153775157624,-0.9158580075942871
6.9,187.3,-6.844071653871205,-0.8767457993493181
7.34,194.6,-7.102985311337669,-1.8501890895044542
7.0,205.4,-6.323347050043106,-3.00254593382202
8.68,210.1,-7.509514330545035,-4.35311319854409
8.26,208.1,-7.286367913305935,-3.8905581388723265
8.82,210.1,-7.630635529424794,-4.423324701746414
8.59,208.4,-7.556181240924236,-4.085611955913666
11.89,212.5,-10.02792429071521,-6.388492343243736
10.06,210.0,-8.712215562071453,-5.030000000000001
10.85,210.3,-9.36784172408347,-5.474124718392961
11.47,208.9,-10.041578124690206,-5.543248935934877
12.12,212.9,-10.176192758157088,-6.583274333402129
10.11,211.1,-8.656860225309318,-5.222151954841747
10.49,208.0,-9.262120249090144,-4.924756693623995
8.41,203.8,-7.694810806617026,-3.3938159423236023
9.34,199.8,-8.787826382032465,-3.163812175091023
9.54,209.1,-8.335787007758338,-4.639639529240098
11.8,210.3,-10.188067497159905,-5.95342596101723
11.57,209.7,-10.050066622049876,-5.732456793762951
9.72,197.9,-9.24949760570814,-2.9875063250141247
10.53,193.1,-10.255966935448413,-2.3866382673100826
10.14,198.3,-9.627174343288907,-3.1838835035094863
9.07,200.1,-8.517584866499012,-3.1169934298915365
9.06,203.1,-8.333582765734945,-3.5545742764282644
9.28,196.8,-8.883924937097582,-2.682215075644699
8.9,207.6,-7.887211855157813,-4.123334712566767
10.42,200.4,-9.76647833050551,-3.632120733093314
10.65,198.6,-10.093733566602088,-3.396916644024442
8.89,194.1,-8.622162215881401,-2.1657374547777377
8.85,198.6,-8.387750428584834,-2.8227898872879162
6.37,196.9,-6.094902530446959,-1.8517729732208694
6.07,194.8,-5.868617968829069,-1.55055575067025
6.88,195.1,-6.642451700449069,-1.7922710194614202
6.47,189.0,-6.390343563650541,-1.012130988810293
6.9,190.6,-6.782253909131925,-1.2692643192277686
6.29,193.7,-6.111043964785195,-1.4897119387527396
6.4,199.7,-6.025411486797044,-2.1574096539077243
7.33,196.8,-7.017151916910052,-2.118603071602979
9.24,207.9,-8.165994422019526,-4.3236714837677
8.05,205.7,-7.253670021642837,-3.4909556309297316
7.81,210.9,-6.701486913701663,-4.010757178574309
3.5,230.3,-2.235687361304591,-2.6928984426641334
4.41,231.8,-2.727181023526813,-3.4656288989035233
5.18,238.2,-2.729631020672791,-4.402444149671954
4.85,224.0,-3.4887980316424576,-3.3690930967261368
5.23,213.3,-4.371272499956054,-2.8713893381302302
6.1,208.4,-5.36585629448636,-2.9013076753286797
4.49,206.1,-4.032143815165164,-1.9753268726530588
5.1,198.1,-4.8476302313016975,-1.5844497911167308
4.3,192.5,-4.198072830615713,-0.9306903399338426
6.36,203.9,-5.814655155289917,-2.576700491919927
10.05,210.3,-8.677125283598054,-5.070502619340946
10.57,210.5,-9.107420225866926,-5.3646804964946435
9.17,210.8,-7.876662254854192,-4.695433070863142
8.79,210.0,-7.612363299265215,-4.3950000000000005
6.76,210.5,-5.8246131245847135,-3.4309593336143602
7.77,207.9,-6.866858945789147,-3.6358146568046563
7.52,211.1,-6.439128476194468,-3.8843306330771457
7.19,208.7,-6.306680917043185,-3.452806946616527
7.56,208.1,-6.668879107093568,-3.5608498220187395
7.12,209.0,-6.227292314832498,-3.451844496153919
6.88,206.5,-6.157148407821933,-3.069840954195484
7.31,210.1,-6.32425688436454,-3.666043488635633
5.56,209.8,-4.824775920731242,-2.7631752233132074
5.89,213.4,-4.917253914621464,-3.2423315591006237
4.98,210.6,-4.286495294479639,-2.5350262504368493
5.48,213.9,-4.548467322322614,-3.056443197208702
4.17,222.7,-3.064593861775333,-2.8279258233498537
3.77,222.8,-2.766161589175844,-2.5614937170659173
3.16,222.9,-2.314835560168117,-2.15107794591018
4.16,224.1,-2.987405398694866,-2.8949972338240277
5.14,208.7,-4.508531281446726,-2.46834877685799
6.41,207.4,-5.690896618724333,-2.9498806204644885
6.93,213.2,-5.798776692270605,-3.7946131388033715
6.27,207.1,-5.581634284911764,-2.856266568354141
6.98,215.6,-5.6754433121082535,-4.06321833169788
6.23,209.7,-5.411574334949933,-3.086707504333897
6.07,213.1,-5.084952609886064,-3.3148389033575842
3.81,222.6,-2.804529901926188,-2.578897444490937
4.31,217.8,-3.405568103339225,-2.641629401244329
5.21,211.9,-4.423142492547828,-2.753163723903428
6.4,209.7,-5.5592416924044255,-3.170935477967406
7.29,210.8,-6.261817648624543,-3.7327924849064678
7.87,210.9,-6.752970808045082,-4.041569653697799
7.8,210.2,-6.741343455238897,-3.9235555837158325
7.17,210.4,-6.184223008216035,-3.6282620887487456
8.96,211.3,-7.655951117989955,-4.654891242440406
7.14,212.4,-6.028501388084386,-3.825803316150037
7.05,214.2,-5.830918048635662,-3.962687813857518
8.72,216.1,-7.045671787590829,-5.137792236121141
8.87,213.6,-7.388011405098582,-4.90858304178846
9.31,214.0,-7.718339800487439,-5.206085931312652
9.25,214.0,-7.668597546134136,-5.172534357104407
8.31,214.0,-6.889302227932397,-4.646893027841905
6.99,213.1,-5.855653829176868,-3.8172527074908587
7.34,212.9,-6.162809805682593,-3.9869004626379234
7.19,215.0,-5.889703198437851,-4.124014577364022
7.45,209.0,-6.515916818188499,-3.6118316708352105
7.57,209.6,-6.582076616354509,-3.7391399300426267
8.27,211.1,-7.081328789644715,-4.271730629727127
7.28,210.3,-6.285519608417297,-3.672961101373342
7.67,211.7,-6.525721209282475,-4.030367563724291
7.02,210.2,-6.067209109715007,-3.5312000253442495
7.38,207.1,-6.569770498030114,-3.361921415383343
6.81,211.5,-5.8064795192513685,-3.558215225715611
5.38,209.7,-4.67323754767747,-2.665567636166351
6.34,215.0,-5.193423960792208,-3.6364746064656326
5.22,212.1,-4.421976429614757,-2.773900585084391
6.21,208.9,-5.436634712670111,-3.0011836000135648
6.59,211.1,-5.6428000875161635,-3.403954637231169
8.13,210.1,-7.033681049231698,-4.077282293106389
8.41,211.7,-7.155321430256273,-4.419216585517769
7.68,212.4,-6.484438467855474,-4.115149785438695
8.12,213.7,-6.755467471699519,-4.505336750877752
8.63,213.2,-7.221276025150841,-4.725470618740707
8.32,212.1,-7.048054385899383,-4.421236181590447
6.19,213.5,-5.161753238595772,-3.4164899390816403
6.44,214.3,-5.32007301655272,-3.62910775515796
7.75,216.1,-6.261921600209738,-4.5662717694884
6.8,213.2,-5.6899973315209404,-3.72342991974934
6.27,212.8,-5.270352603917939,-3.39651047847278
6.62,210.8,-5.686314517680998,-3.389723765443185
6.5,213.8,-5.401399050283134,-3.6159215007519814
5.02,218.2,-3.945001603740518,-3.10441014469492
5.25,211.7,-4.46675832447627,-2.758726168129404
6.83,205.6,-6.159516155346927,-2.9511456643175396
6.58,206.5,-5.888668099341325,-2.935981610262542
6.94,206.7,-6.199997434995194,-3.118273850394321
7.55,203.8,-6.907945492266177,-3.0467669874605465
7.84,211.3,-6.698957228241209,-4.073029837135355
8.12,206.7,-7.254175673222042,-3.648470268761078
7.54,208.5,-6.626281029471219,-3.5977770523574475
7.29,211.1,-6.242187046736393,-3.765527967437818
7.08,210.9,-6.075099532523403,-3.6358720645718448
7.6,206.8,-6.783652220236153,-3.426669309239674
6.63,207.4,-5.886216003454341,-3.051124573116936
3.2,200.6,-2.995390514364715,-1.125893274895045
4.52,196.4,-4.33609916492106,-1.2761833849298008
6.8,201.5,-6.326839462277766,-2.492208341725222
7.47,204.7,-6.786556086124613,-3.1214670412940415
6.83,205.3,-6.174883814183117,-2.918854206934524
6.33,208.1,-5.5838630618918375,-2.9815052081188655
6.47,209.7,-5.620045898415098,-3.2056175847576744
7.17,211.4,-6.119959216464098,-3.7356390602969323
5.51,219.5,-4.251651454466336,-3.504790993730479
5.38,211.5,-4.587204084225016,-2.8110422781718043
5.22,201.5,-4.856779704866168,-1.913136403500832
5.85,200.2,-5.490184183143403,-2.019994464141426
5.08,202.4,-4.696693850750551,-1.9358375118593922
5.35,204.0,-4.887468198387914,-2.176041040455531
5.28,207.9,-4.666282526868301,-2.4706694192958287
5.98,207.0,-5.32821901464644,-2.7148631884424894
7.21,210.4,-6.218723554984326,-3.648503439313592
6.76,210.9,-5.800518762691836,-3.47153886391323
7.45,215.9,-6.03481022132118,-4.36847405768163
7.1,209.6,-6.173413999487056,-3.506987252748038
5.95,211.4,-5.0786272437881985,-3.1000073094514295
6.28,212.5,-5.296498279704922,-3.3742415404180544
6.38,204.3,-5.81475290493414,-2.625461607900595
5.86,199.9,-5.510088424281054,-1.994624164248474
6.47,196.1,-6.216241127399634,-1.7942258068663826
5.62,194.0,-5.4530619816711,-1.3596010532701315
5.18,186.6,-5.1456709258100535,-0.595374439553048
5.63,187.3,-5.584365711781867,-0.7153737464256029
7.37,187.6,-7.3052585316538625,-0.974729596194993
7.48,187.3,-7.419370430573422,-0.9504432723381013
6.75,189.4,-6.659362090847044,-1.1024502451309495
5.04,188.2,-4.988472203775257,-0.7188498258757781
5.42,180.2,-5.419966979505224,-0.018919330670510787
6.43,182.0,-6.426083017732785,-0.22440376379708074
6.17,177.3,-6.163150528515355,0.2906468008784943
6.64,175.2,-6.616712585416709,0.5556208797265765
6.11,180.5,-6.109767349922087,-0.05331913189506339
5.54,173.9,-5.508632210497954,0.5887029552027329
5.11,177.1,-5.103455915211192,0.25852992379200546
5.78,173.1,-5.738137436352195,0.6943909284642613
5.94,168.8,-5.826873622774198,1.1537520462466333
5.57,169.0,-5.467663411803489,1.0628061042473556
4.8,172.5,-4.758935334594289,0.6265257226562474
5.08,181.9,-5.077207096984127,-0.16842830621371366
6.97,186.3,-6.927907859522603,-0.7648481483045865
6.72,186.5,-6.676802870146667,-0.7607255965203326
6.26,185.0,-6.2361788100543265,-0.5455949496003387
5.68,188.5,-5.617610103895688,-0.8395574552161882
7.53,186.3,-7.484525994577504,-0.8262993625155719
7.83,183.7,-7.813679291071161,-0.5052879736206598
7.24,186.7,-7.19055550265864,-0.84469613659917
6.71,188.5,-6.636296443158462,-0.9918011486796872
7.47,188.1,-7.395476723142685,-1.0525322025737422
7.61,188.1,-7.5340800352230035,-1.0722583750450039
7.17,190.4,-7.052207445731977,-1.2943222714465161
6.84,189.5,-6.746193514514663,-1.1289256240870336
6.53,183.6,-6.517114536636614,-0.4100220925264161
5.68,183.1,-5.6716882874528824,-0.307167657753524
6.16,185.0,-6.136559340245153,-0.536879375325573
6.47,188.5,-6.398932635951602,-0.9563268900085805
8.39,188.9,-8.288983273805176,-1.2980201410525374
8.58,187.9,-8.49857119458469,-1.17927420499872
7.2,187.7,-7.135079037946821,-0.9647005350117026
7.11,190.6,-6.9886703324533315,-1.30789410285644
6.24,188.0,-6.179272748947398,-0.8684401499908089
5.74,189.5,-5.661279352823708,-0.9473732576402885
6.13,187.7,-6.0747270142519465,-0.8213353166141301
6.39,193.0,-6.226224713977653,-1.4374372372572972
5.97,193.9,-5.795177395021799,-1.4341614135892637
8.43,199.3,-7.956242021846623,-2.7862363305724718
6.73,195.6,-6.48208407454824,-1.809830392740737
6.34,189.4,-6.254867504588186,-1.0354866006118844
6.17,191.1,-6.054575736832153,-1.1878605334648478
7.31,195.9,-7.0303289728047345,-2.002641888641681
6.77,199.5,-6.381682894694047,-2.2598724370126293
7.62,197.9,-7.251149357561319,-2.3420574276345296
7.04,200.9,-6.576799499220049,-2.51143551521016
7.68,202.6,-7.090254467427694,-2.951388078027291
8.01,209.1,-6.998915506514077,-3.8955463971921573
8.04,204.0,-7.34490547944651,-3.2701626103294332
7.3,206.1,-6.555601303052494,-3.21155593994818
7.44,204.8,-6.753864440284841,-3.120723493399558
9.33,207.9,-8.24553332872751,-4.365785167051151
9.22,211.6,-7.852922332798901,-4.831150053044127
9.67,212.7,-8.137409261411111,-5.224123899018923
11.19,210.3,-9.661396211289773,-5.645664110490068
8.76,209.4,-7.63183298541286,-4.300316881668633
7.06,219.7,-5.431960858631079,-4.509700791660118
4.41,240.5,-2.1715879000562905,-3.8382686190949573
4.28,266.6,-0.2538312789051159,-4.272466463513716
5.64,254.5,-1.5072244410813698,-5.434875756096633
5.48,249.2,-1.9459861539965946,-5.122844706650159
4.39,250.5,-1.4654121120362555,-4.138196145894662
3.56,234.8,-2.0520990455644643,-2.909035838073057
3.72,234.1,-2.1813051670571375,-3.0133549024583606
4.08,234.8,-2.351843849972757,-3.333951185207324
4.13,233.7,-2.445014428440776,-3.3284838056863704
3.8,239.7,-1.9172049704970735,-3.280903092305732
3.63,237.1,-1.9717232533209343,-3.04782010825992
4.11,246.4,-1.6454345238088395,-3.766250818500805
4.49,245.3,-1.8762231613668345,-4.079201717094981
3.53,242.5,-1.6299726047196712,-3.1311482411191216
3.11,236.3,-1.7255661693632778,-2.5873773198258005
3.51,238.7,-1.8235120826970779,-2.999150493766154
1.24,261.6,-0.18114295541739034,-1.2266976928741056
1.11,196.4,-1.064838511739464,-0.31339901709559276
1.21,258.5,-0.24123520064480877,-1.1857088925912038
2.14,230.8,-1.3525427077027814,-1.658381205826944
4.0,243.3,-1.797275994463585,-3.5734855533113508
3.14,236.8,-1.719348521766607,-2.6274399442611402
1.66,245.3,-0.6936593425097873,-1.5081235746943582
1.66,215.7,-1.3480586546403985,-0.9686784108511548
2.87,214.0,-2.3793378332329698,-1.604883632961043
2.34,230.4,-1.4915721360119336,-1.803000988095347
1.97,227.4,-1.333445660274842,-1.4501112616258764
1.34,213.1,-1.122543080271388,-0.7317766277593348
1.01,236.7,-0.5545130461781135,-0.8441654349819527
1.84,239.4,-0.936636204980683,-1.5837653296872565
2.2,230.1,-1.411189189452148,-1.6877633339936586
2.09,235.9,-1.1717354986371744,-1.7306460993610135
1.52,236.3,-0.843363529720959,-1.2645702656383335
1.58,227.7,-1.0633597713454424,-1.1686171300662027
1.32,234.8,-0.7608906573441273,-1.0786312658023696
0.99,179.0,-0.9898492182048273,0.0172778823729106
1.52,198.1,-1.4447839120742314,-0.47222817303871195
2.98,178.6,-2.9791104395479255,0.0728078908949062
2.74,185.6,-2.726923075950218,-0.2673771453400696
1.95,190.2,-1.9191814355400219,-0.3453152436231873
2.48,202.4,-2.2928741633585368,-0.9450545333486797
1.89,208.1,-1.667219776773392,-0.8902124555046849
1.65,208.8,-1.4459060220723747,-0.7948935622678304
1.72,199.3,-1.6233376367231545,-0.5684847554667439
2.33,207.9,-2.0591739181066555,-1.0902764672271363
2.49,201.8,-2.3119297089334747,-0.9247059105200852
2.49,201.5,-2.316739744275241,-0.9125880545435004
3.55,199.3,-3.350493378120464,-1.1733260941319426
2.87,191.8,-2.809349405746036,-0.5869036687859381
2.32,200.3,-2.1759023282996024,-0.8048907116499536
2.41,202.1,-2.232934000401128,-0.9067004741658709
2.36,209.7,-2.0499703740741317,-1.169282457500481
1.86,220.6,-1.4122446316428787,-1.2104400441144825
2.4,209.8,-2.0826370880854284,-1.1927375064661327
2.25,203.6,-2.061816141515039,-0.9007853232530136
2.99,197.7,-2.848457828948223,-0.9090588521672153
2.87,201.9,-2.6628900486899005,-1.0704749359925718
2.9,201.3,-2.7019045599980918,-1.053428568371638
2.82,203.6,-2.5841428973655156,-1.1289842718104437
2.19,188.3,-2.1670614780610427,-0.31614008019213174
2.7,191.2,-2.6485789194428175,-0.5244327482939236
3.04,196.9,-2.9087132955351263,-0.8837346685386881
4.01,200.9,-3.7461599420273286,-1.4305193772716962
5.78,207.9,-5.108165341912648,-2.7046343264261155
6.01,212.3,-5.080023617663354,-3.211457619832858
6.54,209.2,-5.708910385344557,-3.1906021707673102
7.13,206.4,-6.386424850507013,-3.1702488275885337
7.18,209.1,-6.27368456139464,-3.4918880314406606
6.95,210.1,-6.012802372959446,-3.485499623258229
7.49,219.3,-5.79606317085153,-4.744022735980352
9.01,216.6,-7.233385451471943,-5.3719861234401955
9.78,215.8,-7.932204149715613,-5.7208860613749675
9.49,215.4,-7.73556278146398,-5.497378325532022
9.08,213.2,-7.597819966207374,-4.971874069312355
7.35,207.5,-6.51952962385993,-3.393852307277498
9.05,210.5,-7.797743901995808,-4.5932221847943735
7.16,213.1,-5.998066011002342,-3.9100900408633117
7.38,209.9,-6.397698007144749,-3.678839519383267
7.99,212.9,-6.708562717629961,-4.33996385510586
8.3,220.0,-6.358168877887518,-5.3351371603982765
7.06,210.5,-6.0831018727171715,-3.5832208425025716
8.39,217.7,-6.638365441597243,-5.130711867159123
9.9,214.2,-8.188097685318164,-5.56462544073609
8.87,215.0,-7.265878632843356,-5.087622990433779
7.28,210.8,-6.253228049655236,-3.727672056257762
6.41,211.7,-5.45369921140817,-3.3682732833732345
6.84,213.4,-5.7103593847217,-3.76528826218137
6.87,212.1,-5.819727599895284,-3.650708241289227
7.95,211.2,-6.8001458682760285,-4.118314724516384
7.76,214.9,-6.364378556780471,-4.439851977937207
5.83,216.0,-4.716569077205944,-3.426788020865118
5.86,218.2,-4.605121394007856,-3.623873196795266
6.63,213.7,-5.5158558297251,-3.6786185539802334
7.09,216.0,-5.735930490118378,-4.167397438753634
7.4,215.7,-6.009418098999368,-4.318204964035269
6.64,220.5,-5.049095611584206,-4.312335040912418
6.1,212.8,-5.127456281323673,-3.304420082724714
6.19,215.6,-5.033093710881102,-3.6033411852736212
4.68,220.6,-3.553389718327243,-3.045623336804181
6.21,214.8,-5.099336588720301,-3.5441312553203224
6.23,215.4,-5.078246167388893,-3.6089217036948895
6.04,216.8,-4.836417480530349,-3.61810253503414
4.46,215.0,-3.6534181175289033,-2.558150906125666
4.66,213.0,-3.9082048466256762,-2.5380179031700263
4.52,209.7,-3.9262144452606247,-2.2394731813144806
3.59,209.3,-3.1307286880313128,-1.756883001778358
4.76,214.2,-3.936903533546915,-2.67551687857614
4.04,216.2,-3.2601196610609606,-2.3860468971844973
3.23,213.8,-2.68407983575608,-1.7968348380659847
3.42,215.8,-2.7738382609434966,-2.000555248456277
3.62,215.8,-2.9360510247413623,-2.11754678345372
2.66,220.6,-2.0196616775107836,-1.731059417927163
2.97,222.3,-2.1967043520864706,-1.9988471651240272
1.87,215.4,-1.5242889780123965,-1.0832557922808095
3.03,213.0,-2.541171820874635,-1.650256276095532
1.95,223.2,-1.421488823471753,-1.3348668565609423
2.29,222.8,-1.6802413897115869,-1.5559205867588728
2.04,232.1,-1.2531418082018442,-1.609731533062769
2.39,233.5,-1.4216264603357067,-1.9212178968751488
1.7,224.5,-1.2125257635621087,-1.1915457493097465
0.73,202.1,-0.6763659005364413,-0.27464371209173677
0.76,291.0,0.2723596416544283,-0.7095211241378734
